customer_id,first_name,last_name,email,phone_number,address,city,state,zip_code,country,customer_since,date_of_birth,loyalty_status
0dbbd8ed-4ebe-47c3-b5a0-2595cfcb3ed7,Kyle,Barnes,hkelley@example.org,456-249-5254,"Unit 4411 Box 1973, DPO AP 72647",New Dwaynebury,Alabama,88147,Japan,2017-02-19,1961-11-15,Platinum
49999d27-c9f8-44d6-9635-dc67ad5ae575,Vincent,Shields,jenniferrice@example.com,001-368-306-6405,"Unit 2125 Box 4341, DPO AP 24944",Port Anthony,Virginia,53119,Austria,2017-11-29,1991-12-15,Platinum
d2e4455c-0112-4e15-ac83-a8988723f7f4,Sonya,Crawford,reevesdarlene@example.net,(200)332-0319x7899,"03471 Daniel Spurs Suite 197, Williamsville, FM 83121",Hensonberg,Wisconsin,47002,Poland,2021-12-15,2005-07-07,None
81e02a64-b8c5-4ae1-8d09-a714fd998da8,Jonathan,Perkins,megan78@example.com,(201)913-7535x821,"PSC 8878, Box 0727, APO AP 07872",South Daniel,Nebraska,14366,Japan,2015-01-29,1988-11-02,Platinum
7850b7b1-9d95-45c5-8779-78481c6ef704,Theresa,Moore,ericakoch@example.net,+1-864-377-1837x5307,"PSC 0248, Box 0855, APO AA 66102",North Geoffreyview,Texas,38926,Congo,2022-10-15,1956-08-18,None
2fac4e8c-f6c9-4743-a52f-d941e057c014,Francis,Holloway,yrichards@example.com,+1-368-857-4670x675,"95215 Jill Villages, Klineberg, MS 10029",South Sarahborough,Illinois,48208,Aruba,2024-08-06,2004-03-11,Platinum
420e199b-c44f-4f5b-85ce-7878a6164c23,Patricia,Moore,jacquelineneal@example.net,+1-539-224-8481,"691 Leslie Forks, East Craigland, MS 62926",Kathrynside,Missouri,92026,French Guiana,2018-11-05,1994-11-13,Silver
ef8b3927-de23-4191-aaf1-70f93b289bee,Christina,Rivera,andrea10@example.com,8143764278,"551 Amy Club, Velezmouth, AS 13409",East Brittany,Wisconsin,74266,Luxembourg,2019-11-14,1968-08-08,None
daa51cfb-605a-49a3-a79e-a5014274f88a,Sheila,Williams,umartin@example.com,9244465467,"1073 Margaret Mountain, West Patrickview, WV 86004",Schmidtbury,New Mexico,87608,Saint Kitts and Nevis,2015-06-01,1954-06-21,Silver
3a6ff66b-fa8c-478b-8e90-b61e516bbc7b,Alyssa,Parsons,ephillips@example.com,457.926.0292x54686,"76642 Sean Lane Apt. 271, West Jared, OH 53046",Butlerberg,Minnesota,79634,Brunei Darussalam,2016-12-24,1979-06-27,Silver
79a59fec-d5fd-40e9-8102-d8ebb8d7529c,Catherine,Russell,salinaszachary@example.net,(493)920-5534x0508,"159 Patterson Glens Apt. 535, Colefort, NY 78538",Portermouth,Minnesota,33883,Cayman Islands,2019-03-02,1953-04-08,Platinum
3dc1e882-0712-4fb9-9cd6-f58eb457bba6,Marie,Rose,meganwoods@example.com,001-927-732-0222x7111,"9171 Martin Tunnel Suite 298, Danielview, MP 72916",Raybury,Arizona,49626,China,2024-03-15,1997-04-07,Gold
351399ed-0203-49c1-941e-22e9f49212e9,Breanna,Drake,anthonywhite@example.com,001-380-214-2647,"77031 Bradshaw Mission, West Ginaton, LA 76955",East Jack,New Jersey,24557,El Salvador,2023-12-22,1970-08-27,Silver
dcef3d32-1cf6-4fae-9a51-db69394ffcb9,Lindsey,Moore,kimberly63@example.net,4837906540,"93932 Haynes Trace Suite 281, New David, MS 29626",Deniseport,Wyoming,74322,Svalbard & Jan Mayen Islands,2019-02-05,1956-01-30,Silver
73db22db-6b76-4990-b7f1-56e86e31c7bd,Randall,Rivera,shawnmartin@example.net,853-697-4995x0708,"756 Gene Plains Apt. 192, East Jacobland, MH 49181",Nicolebury,South Carolina,04770,Fiji,2017-05-24,1982-01-02,Silver
2c60d815-39a4-471d-95b4-3eed08db3427,Rachel,Bailey,johnthompson@example.org,351.502.5550,"Unit 4503 Box 6988, DPO AP 37835",New James,Wyoming,32692,Congo,2023-07-22,1965-11-20,Gold
29c8388c-eb4c-4643-a4e4-abc23f0cd8c9,Brittany,Anderson,reedjulie@example.net,+1-831-724-4129x0759,"PSC 9992, Box 0123, APO AA 53124",North Timothy,Maryland,77571,Holy See (Vatican City State),2017-08-01,1952-08-09,Gold
98656bba-2ea8-46ef-a249-49a003cfaa49,Kimberly,Adams,knightrachel@example.com,+1-519-822-6713x175,"7528 King Cove Apt. 096, South Lindseybury, AK 01092",Lake Judy,Ohio,35704,Germany,2023-07-20,1964-06-28,Silver
1b1beaa3-b484-4efe-aa8d-16b030e8c669,Bryan,Vazquez,michael51@example.com,921.991.4308,"PSC 7247, Box 9254, APO AE 20597",New Amyview,South Dakota,89027,Gibraltar,2021-10-22,1980-02-09,Gold
bc677747-2e2a-485c-9738-2a4d1c05a85b,Sara,Smith,bvasquez@example.com,+1-769-233-3299x8651,"846 Brown Pike Suite 858, Port Joanne, GA 42527",Pagefort,Florida,53523,Solomon Islands,2016-07-09,1991-09-14,Gold
2015949c-7b75-40b5-a5dc-ae7f4420ccd0,Dominique,Maxwell,kevin35@example.net,(419)762-8222x501,"47286 Brianna Glen Apt. 012, East Sandra, CO 38180",New Alexander,Alabama,79863,Reunion,2021-05-10,1971-09-06,Gold
0a2d8b66-7181-4d9d-b191-58b4d4db9051,Dennis,Ross,samantha50@example.net,(263)321-7400x391,"3892 Ethan Villages, Davisshire, IN 50612",Lake Brandontown,North Dakota,19318,Kyrgyz Republic,2019-08-30,1950-12-19,None
1c63c39b-6675-4033-87ee-bcf26664b678,Sandra,Goodman,wellsryan@example.org,(643)885-0095x3723,"231 Tonya Flat Suite 109, Justinland, NE 39779",East Jennifer,Missouri,46240,Falkland Islands (Malvinas),2023-10-21,1965-06-28,Silver
75b3452a-3256-4c45-bfb5-ab4eea57353c,Guy,Harrison,emills@example.com,001-706-734-9429x04617,"17999 Gerald Square Apt. 024, South Kyle, WI 35539",Port Tylerbury,Louisiana,45766,Japan,2022-08-12,1994-12-24,Gold
9295e162-6383-4b28-92ec-137980406ea6,Jonathan,Hudson,martinmorgan@example.net,(836)626-8904x723,"95385 Olson Grove, North Peter, KY 31231",Kimberlytown,Arizona,76726,Slovakia (Slovak Republic),2017-01-03,1979-10-03,None
0cc6f6d1-6d66-492c-ac05-ad5c43089e1c,Kevin,Mathis,smclaughlin@example.org,988.744.3706x618,"7263 Tran Valleys Apt. 541, Lisashire, AZ 08340",South Thomas,Vermont,22381,Morocco,2023-03-27,1949-06-12,Platinum
0a7f9c87-55a3-4387-8edd-6053845ba1d0,Heidi,Santos,psmith@example.com,(260)850-3374x69833,"306 Haynes Crest Apt. 226, Barronfort, PW 75819",Kimberlytown,Wyoming,67596,Korea,2019-11-20,1978-03-19,Platinum
c28a9be4-809c-409e-b7d0-d024543fb086,Mark,Harper,hugheskaren@example.net,(434)428-9876x05504,"48618 Vega Mills Apt. 663, Port Bruce, CA 53220",New Sarah,Utah,02444,Lebanon,2016-09-20,1995-10-05,Gold
d6442ee9-c448-4bc5-ad64-46d894d3a310,William,Gilbert,tracyhoffman@example.com,001-653-437-1708x649,"03983 Emily Freeway Suite 490, West Michaelshire, RI 55360",Johnsonfurt,Rhode Island,24045,Bahrain,2020-12-21,1996-05-02,Silver
5e2c5cf9-0082-4826-b09a-11ec706eb43a,Jonathan,Lawson,susannelson@example.net,843.602.1781x67806,"8901 Santos Glen, Port Destiny, CO 43567",East Sheilaton,Delaware,62885,Austria,2024-03-04,2005-06-27,Gold
0ae35494-4c60-429b-a17c-d064698a4888,Sean,Williams,palmeramber@example.net,+1-617-726-2829x6824,"072 Bean Ferry, Welchland, CA 55413",South Sharonville,Washington,79123,Turks and Caicos Islands,2023-10-01,1998-08-08,Platinum
67f91636-78e5-4c5b-8cc0-49ac2be6cd3f,Philip,Smith,morenomary@example.org,+1-817-402-6344x435,"701 Alex Summit Suite 242, Jasontown, OR 12300",East Stephen,Kansas,01674,Cocos (Keeling) Islands,2020-04-25,1964-03-31,Silver
d0fd2034-d2aa-422c-a7b2-9aec738b9ebb,Sara,Brown,cbanks@example.org,(743)565-2405,"8187 Maxwell Harbors Apt. 364, North Michael, VT 75206",Boltonbury,North Dakota,48924,Falkland Islands (Malvinas),2024-03-12,1972-01-03,Silver
f5f26a5f-3294-46d3-bfc2-934426fb2d42,David,Patterson,dpowell@example.net,001-498-264-9125x94972,"USNS Jacobs, FPO AA 24686",South Anne,Florida,01953,Hungary,2018-12-22,1953-01-07,Platinum
91b6d376-ee71-4b0c-b2d9-442174260100,Brandy,Thompson,nicholas99@example.net,(899)983-3587,"256 Kevin Gateway Suite 820, Paulabury, CT 43410",New Allison,Illinois,79077,Belize,2016-05-08,1956-02-12,None
e5950021-0121-4aeb-8782-3bfb02851b01,Carl,Evans,jspears@example.net,001-914-730-4913x4103,"09986 Wall Lights Suite 224, West Christineberg, AR 68473",East Matthew,Iowa,04561,Montenegro,2024-02-17,2006-06-01,None
cce6fd28-f141-4e04-9bcf-41396d986e12,Curtis,Harding,kmartinez@example.net,5562820175,"1869 Spence Drives Suite 043, Travisville, VT 21913",Jeremiahland,Texas,25951,Liberia,2021-05-29,1967-02-12,Gold
0d44b7c1-0342-43dd-98d0-9c29679ab1a7,Tyler,Simpson,charlesewing@example.com,3365192025,"70342 Christian Inlet, Melanieport, OH 80315",Port Josephchester,Alaska,58687,San Marino,2024-05-23,1972-12-06,Silver
50b1d09f-39b9-4307-8643-75ed20f091a1,Valerie,Leblanc,holtthomas@example.com,591-470-8517,"45634 Cassidy Cliffs Suite 805, Amyland, VA 97049",West Paulamouth,Kentucky,36054,Saint Barthelemy,2022-10-24,1971-07-25,Gold
aa998c56-9a2e-4905-bfb6-5c7e5da17dc9,Daryl,Ross,anicholson@example.org,409-430-4541x8403,"396 Mack Trafficway, East Willieside, OH 52843",Courtneytown,Texas,58803,Martinique,2020-03-17,1957-08-05,Silver
b2a3f8e5-9bab-49cf-a84e-8078525aaa7d,Matthew,Arellano,bcampbell@example.net,+1-633-635-6230x397,"7089 Riddle Canyon, North Tiffany, VT 15899",New Maryport,Iowa,10837,Bermuda,2016-10-19,1998-06-17,Platinum
60ea1d9e-63c9-46fe-8f8d-c32d252fb8ef,Craig,Rogers,angela80@example.com,(663)921-1960,"05397 Thomas Groves, Jenniferport, NJ 95712",Port Amandaberg,South Dakota,26281,Belgium,2019-03-30,1952-06-27,Silver
d2a7e34e-12cc-49c8-bef3-294863f15a67,Christina,Morgan,barbarafisher@example.com,(462)862-3596x0530,"25787 Jason Loaf Suite 050, Youngfurt, MO 31788",Calderonstad,Arizona,17444,Saint Martin,2020-02-11,1985-12-26,Silver
4417639f-6dce-4bef-a21f-1f28a5a07046,Mary,Hanson,smithjavier@example.org,001-212-603-0252,"5979 Hall Creek, South Bobby, RI 94428",Williamsmouth,Minnesota,65119,Vietnam,2017-10-03,1967-06-18,Platinum
a15275d6-fb42-4ef0-85fa-8cb6cfb2af29,Brittany,Taylor,justin89@example.com,001-845-738-1180x818,"4566 Michelle Ranch, Edwardfort, RI 65387",West Hollyfurt,Alabama,31268,Sudan,2018-11-20,1995-11-01,None
8ab0d57f-4f41-4e69-a3b8-e0d6d72199da,Rodney,West,shane26@example.com,3237515850,"USS Jones, FPO AE 89550",South Tylerville,Massachusetts,55976,Austria,2018-04-10,1974-04-29,Platinum
2de2da2b-2102-45ad-9f98-6ebb0fd4a3c9,Jonathan,Jones,brittanyparker@example.net,906-345-3157x905,"898 Graham Summit, Melaniefurt, OR 28656",Riveraville,Oklahoma,31309,Congo,2023-08-13,1990-03-09,Silver
aba9569e-a090-433b-838b-398d7eb183a6,Anita,Foster,brookstaylor@example.org,477.418.4301,"7333 Hannah Rapids Suite 323, Robertston, HI 73989",West John,Hawaii,52246,Vietnam,2022-11-04,2004-09-21,Platinum
97ff4ccc-dc05-4a81-9e08-208360459a6a,Denise,Green,pkennedy@example.net,001-323-685-2023x209,"69332 Carter Forest, Troyland, PA 77963",New Albert,Utah,63844,Greenland,2023-01-02,1998-10-19,Silver
b0a6b1c9-44cb-4c8d-97bd-e1f55408906f,Matthew,Mosley,melendezscott@example.com,001-299-813-8310,"22622 Cole Mountain, East Sheila, MT 95656",South Richardport,Washington,63172,Antarctica (the territory South of 60 deg S),2024-01-22,1974-06-30,None
0d677625-5c8b-4c02-8efa-9f513513ee53,John,Salinas,christina29@example.net,924-710-7402x7406,"6259 Meagan Meadows Apt. 003, Leehaven, TN 47271",Wareview,Nebraska,96043,Barbados,2017-08-18,1974-10-11,None
a54bddbb-7c56-4a1b-9852-bf0250a7db25,Brenda,Garcia,tinahale@example.net,+1-779-784-9149x86099,"326 Phillips Crossroad Apt. 394, Garciaville, GA 94689",Lake Michelleville,Michigan,81230,France,2020-06-05,1968-06-28,Silver
b3264e5e-010b-4241-842b-2a244060d9e9,Charles,Cohen,kfigueroa@example.org,898.947.4225,"88822 Shannon Row Suite 058, Carloshaven, AR 50887",Lake Jamesview,Oregon,84706,Heard Island and McDonald Islands,2018-10-24,1975-12-03,None
8956c35c-9976-4ae3-9330-3626fac34112,Teresa,Schmitt,rjohnson@example.com,567.894.9638x30972,"092 Miller Locks, North Corey, MD 47205",Jessicahaven,Nebraska,36910,Greenland,2019-10-18,2002-07-23,Platinum
53e946d9-528d-42fe-a60a-7799f2700781,Karen,Howard,lbell@example.com,464.600.0687x5868,"66545 Eric Glens Suite 418, Fitzpatricktown, FL 26940",New Richard,Ohio,56311,Andorra,2019-12-06,1962-05-04,None
de04f248-784e-45e9-9211-ad6b517aa0e7,Bobby,Brown,mullenricky@example.org,+1-544-223-8602x050,"Unit 4134 Box 9096, DPO AP 09179",Carlsonshire,New York,18186,Tajikistan,2017-07-13,2006-03-23,Gold
35b1d7d4-1c09-4b82-84cb-3cf68e241f29,Michael,Lynch,evansrobin@example.com,956.574.8095,"9802 Smith Stravenue, Josephton, AS 31075",West Rhondaberg,Michigan,68735,Fiji,2020-11-28,1999-04-28,None
4feaf4ed-d829-4d37-b0f3-201577f90adb,Eric,Perez,eortega@example.com,+1-867-659-5141,"Unit 8230 Box 8829, DPO AA 84568",Hortonview,Connecticut,75284,Italy,2016-05-24,1986-04-24,Gold
e4395bfe-f898-4efa-ab16-b5913843b480,Ruben,Doyle,jennifer69@example.com,(576)274-8317,"315 Tina Pines, South Amberberg, LA 19726",Morrowmouth,Oregon,41449,Israel,2021-01-12,1983-03-29,Platinum
ed87a58e-6b9f-43a3-aefe-100605fdc6c5,Eric,Anderson,jeffreywells@example.com,+1-789-602-2379x006,"84779 Warner Cliffs Suite 675, Jameshaven, CA 71888",Port Shaunborough,New Jersey,67896,Bahrain,2018-05-01,1952-07-24,None
8ecdb525-0ede-457a-9a3f-493e7e7e2824,Bianca,Wood,jjackson@example.org,448.587.6380x20761,"19051 Eric Port, Booneville, NY 18040",Lake Mariatown,Montana,51360,Saint Barthelemy,2022-05-29,2004-10-24,None
0c0d20d9-1e50-4261-9f81-ee4a0961c221,Shawn,Anderson,lmaxwell@example.net,(668)993-3486,"PSC 3506, Box 7578, APO AP 54734",East Matthew,Vermont,58971,American Samoa,2022-10-22,1974-06-15,None
2bba1b17-c414-4913-99ff-ec0dbd5f4732,Mary,Barrett,craigmurphy@example.net,5576052187,"0458 Daniel Club Suite 147, Lake Samanthaville, WV 20474",Lake Laura,Arkansas,26512,Iran,2020-02-29,1974-07-22,Platinum
64bf4bff-c003-4851-a0b6-88085305482b,Lori,Frank,manningbrandi@example.com,697.680.2344x568,"403 Swanson Meadow Suite 016, East Christie, NJ 29157",Hunterborough,Delaware,47040,Myanmar,2024-04-02,1970-01-13,Platinum
99f6a893-2900-43a7-aac0-4858b4d7d748,Renee,Caldwell,ghall@example.com,+1-630-429-1585,"Unit 3324 Box 1651, DPO AP 45977",Amandashire,Nevada,51496,Anguilla,2024-04-09,2001-08-09,Gold
62618710-cb72-4f38-8aa8-b8394cc5a9ec,Meghan,Fletcher,hthompson@example.com,001-295-784-1749x1617,"18169 Debbie Heights, East Kristinport, MP 36343",Hugheston,Virginia,77938,Equatorial Guinea,2022-12-23,1960-08-07,Silver
49ad5cbb-7322-4792-8f94-9b7d7ca26cba,Anthony,Davies,amandaroberts@example.net,830.426.5099,"6771 Fritz Loop, Cisnerostown, DC 41585",Hermanview,Idaho,04704,Burkina Faso,2022-09-27,1997-06-04,Platinum
fa95ce1c-b2ee-47db-ae17-b72b223632f2,Jeffrey,Austin,jonesvanessa@example.net,368.736.7590x177,"6144 Christina Forest Apt. 517, Melissastad, NE 40762",Port Lisa,Arkansas,14924,Mexico,2018-08-22,1977-03-15,None
11051eba-37da-4db6-a12e-1fcf20d461ba,Ashley,Casey,jill69@example.net,559-722-7764x14900,"551 Marie Tunnel, Kimberlyview, FM 72502",Castilloburgh,Ohio,70748,Denmark,2020-07-12,1966-03-30,Gold
3bc1c038-f4ea-4d5d-bdbf-4e1cc14988c8,Carl,Buckley,nicholas15@example.net,949.732.5114x9788,"040 Mitchell Mill, Curtischester, CT 67850",North Holly,Mississippi,66305,Austria,2015-05-27,1990-09-28,None
3e42ee14-f70c-476c-bafd-04ce8931a16a,Christopher,Harris,nguyenshawna@example.com,367.986.2107,"856 Anderson Trace Suite 068, East Michelleshire, TN 26443",Port Jennifer,Mississippi,35009,Christmas Island,2021-11-14,1960-03-07,None
2f47980c-0d83-4591-8882-70ec677c8f55,James,Lopez,psawyer@example.net,205-322-4114x20667,"9920 Tonya Locks Suite 338, East Derek, DC 36922",North Vickiebury,Pennsylvania,17604,Colombia,2021-06-14,1951-07-17,Platinum
070c4a9e-a7af-40e5-a3cc-6ecc60b63cc6,Cody,Alvarado,jeffersondaniel@example.org,884-333-9133x252,"94564 Martinez Hollow, New Ricardo, WI 39553",Pattersontown,Idaho,35065,Myanmar,2019-12-04,1973-09-16,Silver
0df4495a-bed4-4c9c-ac82-96ea4482ebb7,Jessica,Aguilar,john77@example.net,749.885.2973,"2665 Hart Circles, Tonyfurt, GA 48962",Port Danielle,Arkansas,81711,United States Virgin Islands,2018-12-20,1966-03-19,None
fe1c4a28-c862-470c-b904-ffb1443ff733,Mike,Wright,erik74@example.com,(653)553-8962x98532,"9241 Wells Estate Suite 638, West Joseph, TN 38068",Dunnhaven,West Virginia,56752,Egypt,2021-06-28,1950-04-27,Platinum
bb110f4b-64af-4247-99ec-b4a0c8e82531,Amanda,Phillips,plawrence@example.net,+1-581-961-5381x168,"73726 Thomas Expressway, North Joshuachester, GU 63674",New Paulafurt,Washington,36558,Montserrat,2016-11-18,1956-06-13,Gold
65f28679-4914-434e-baa2-bdc61f5b3f8d,Kristen,Vargas,krista76@example.org,442-692-6456x33917,"481 Hunter Loop Suite 497, New Roberttown, MT 89882",East Mark,Rhode Island,15041,Antigua and Barbuda,2015-11-08,1971-05-27,None
c5fabf97-c907-460e-9993-54c62b788de2,Ashley,Wilson,ashleynelson@example.net,8139334437,"481 Williams Port, Christopherton, CA 57407",Burketon,California,33406,United States of America,2020-03-31,1954-10-27,Gold
940e370f-486d-42df-b9ae-8b4302ab02c3,Destiny,Garza,ingrambrandon@example.com,+1-220-528-8661x6801,"48548 Beasley Circle, West James, NE 08546",Cunninghamville,New York,78053,Bolivia,2016-11-09,1980-04-30,Platinum
c9863afd-52ec-47ed-9470-3aa50f0af0b7,Timothy,Wyatt,gibbsdarren@example.org,001-319-640-2470x288,"745 Regina Square, Port Sarahborough, NE 62948",Travisport,Nevada,25079,Netherlands,2015-07-10,1980-12-10,Platinum
eb002062-099a-444a-9466-a2aef6c7a1c1,Dana,Turner,sandovalnicholas@example.net,723-221-5401x3153,"261 Kelley Via Suite 525, Port Diana, WA 41380",North Donstad,Maine,64275,Saint Helena,2022-11-22,2002-12-27,Platinum
98e2cca7-8af5-4b5e-9570-9b28776f78fb,Janet,Hill,ronald94@example.net,001-893-900-5195,"55842 Shane Stream Apt. 726, Andersonstad, MO 48598",West Patricktown,New Mexico,03457,Panama,2015-03-26,1965-11-10,Platinum
4642a480-ebc5-4f09-a766-9ceeffba331a,Daniel,Walker,ahicks@example.org,608-371-0066x890,"76238 David Ways, East Jerome, OH 19910",East Angela,Maine,02227,Mauritania,2017-07-31,1967-10-03,Platinum
5ba05fa5-314e-4bc7-86a8-83f227d1c679,Zoe,Garza,anthony41@example.org,001-784-579-1351x1350,"28920 Roberts Route Suite 780, Warrentown, DC 71338",Port Charlesport,Connecticut,82035,France,2023-11-27,1990-02-12,Silver
13c376ce-4d20-460f-be1a-09ae54556afa,Christina,Savage,kristindixon@example.org,+1-544-278-6742x8021,"8037 Elizabeth Court Apt. 974, Port Jennifer, PA 75960",West Lisaside,Massachusetts,45652,United States Virgin Islands,2019-09-25,1970-05-21,Gold
c4a5dc98-b2a7-49b5-8e5a-046b927968e9,Andrew,Malone,barbaradoyle@example.com,+1-869-304-5289x860,"6733 Avila Landing Suite 016, Douglaschester, CO 29686",Beckland,Maryland,77538,United Arab Emirates,2020-04-27,1956-12-04,Silver
831448cb-053f-449f-a290-8eda384ec60d,Juan,Mendoza,kgilbert@example.net,+1-464-544-7725x084,"34800 Miller Station Apt. 415, Johnfurt, PA 14658",Amandamouth,New Jersey,37435,Tanzania,2024-05-15,2002-08-21,Gold
7fbda5de-d587-46bb-ac92-f14d625924b2,Anna,Gray,joshuawood@example.org,433.529.5945,"828 Perez Harbors Apt. 296, Whiteland, NV 21201",South Kennethburgh,Rhode Island,18698,Switzerland,2016-02-11,1966-04-28,None
ed77ed37-8aa4-49b7-b6c9-68256842e7f5,Kayla,Stein,gabrielle92@example.com,(493)270-6325x0313,"22061 Daniel Garden Apt. 359, South Cassandra, CO 79629",North Briantown,Idaho,93396,Mozambique,2021-04-14,1973-10-05,None
d778c1a0-2f28-4d8e-a56e-fea56074d781,Matthew,Baldwin,holly18@example.net,(759)540-7992x304,"67781 Rivera Highway, Grossbury, NV 02185",New Kennethstad,Illinois,89325,Nicaragua,2021-10-18,1954-11-10,Gold
f95a5a97-738c-4016-ab8a-5d03148d31ad,Victor,Costa,wmorgan@example.org,+1-876-312-0928x15780,"23116 Garrett Springs, Johnsonfort, SC 56544",West John,Georgia,26508,Poland,2019-09-01,1980-01-28,None
de771787-1255-4f58-a7c2-8d0c95f5442f,Devin,Cardenas,deborah56@example.org,711.542.9430x0037,"13246 Greene Road, Jamesborough, DC 63251",Dakotaside,Illinois,90024,Luxembourg,2018-12-06,1981-11-14,None
e540967a-5740-43b0-bc45-400ae1e3f5cf,Jason,Mills,daviskimberly@example.net,9655266426,"27245 Walker Valley Apt. 756, Sarahfurt, RI 62008",Greenmouth,North Carolina,38971,Namibia,2019-01-23,1958-05-10,None
49b8ff0a-93e7-4699-8d5a-fc3fd06bddc5,Jean,Rivas,parkercolleen@example.com,7693296568,"2767 Carla Fort, Jacquelinemouth, OR 28748",Gailview,Florida,10062,Bulgaria,2020-07-23,1966-04-09,Silver
5f0a1c6b-a820-4206-8857-3376de6195bd,Rachel,Lopez,kellysnyder@example.net,001-204-957-9725x184,"982 Kelly Point, Port John, NV 85056",Lake Brian,Oregon,92083,Romania,2017-07-02,1952-07-08,Silver
66739343-7cfd-44be-a50b-8d2cec2adb5f,Katie,Wallace,ogonzalez@example.org,+1-628-463-0112x20084,"333 Sweeney Spring Suite 082, Jimenezland, UT 27612",Smithmouth,South Dakota,89260,El Salvador,2020-11-13,1965-05-24,Platinum
9971e205-ea7d-4ecd-a06f-f0d46f535f89,Dean,Hart,samantha49@example.net,5137249519,"15461 Cooper Pines, New Natalieborough, NC 96674",West Jonathanland,Arkansas,37443,Bahamas,2017-07-10,1952-07-05,Gold
824bef98-e4c4-4882-a28c-dff867d9c8e4,Matthew,Mcdaniel,james14@example.net,+1-337-847-5580x3090,"4717 Dunn Camp Apt. 902, Tylerville, MO 79971",South Jacqueline,Nevada,12744,Botswana,2018-06-18,2002-08-14,None
8471a52c-cc80-443a-bb1f-b5e86c9e7b87,Tiffany,Rodriguez,yserrano@example.com,(798)533-2617x050,"8195 Murphy Squares Apt. 853, Stephaniebury, OR 86501",West Erik,Montana,86937,Cambodia,2015-09-30,2001-04-26,Gold
8f3f329b-55cc-4625-bb62-e628b34d5ab6,Bradley,Maldonado,sarah68@example.com,+1-930-830-2853x272,"5150 Luis Well, Sherrychester, CT 31768",Port Amyborough,Alabama,70646,United States Virgin Islands,2020-06-12,1976-03-04,Platinum
020a80ac-d7a5-414a-b8d8-f1abe2d0f788,Danielle,Cannon,angelaespinoza@example.org,877.571.1842x5278,"71210 Jennifer Harbors, East Kenneth, LA 64576",Lake Tamara,Minnesota,97344,Palestinian Territory,2019-08-21,1996-06-16,Platinum
783b0d47-fc46-41b7-b270-e707a986ee52,Clifford,Montgomery,rmichael@example.net,001-871-965-9656,"968 James Tunnel, Allenstad, FL 21666",Sierrafurt,Utah,93908,Haiti,2016-10-06,1975-06-03,None
2eab253e-b1ce-4621-b50a-455f3346412d,David,Davis,wolfjohn@example.net,001-907-305-4736x015,"10162 Smith Parkways Apt. 265, Lake Jose, NH 44575",Boyerborough,Iowa,42266,France,2019-11-18,1990-03-14,Platinum
16d9aa91-e4f9-4c65-bdf3-7d455bb0273f,Carol,Rodriguez,fkennedy@example.com,(838)866-4320x3172,"6854 Vanessa Parks, West Aaron, AS 05007",North Amy,Texas,07006,Benin,2017-11-05,1992-02-02,None
16052cda-51d3-4ded-8478-c8cdca37973b,Bridget,Hansen,joshua27@example.org,(230)233-5636x9301,"993 Angela Pike, Lake Adamport, PR 70191",East Alisonbury,Michigan,92122,Zambia,2017-08-04,1968-03-28,Platinum
c18918c6-99a2-4e9a-b17d-c180e17adfd9,Hector,Vega,brandonbaker@example.org,+1-476-461-3662x8081,"159 Chan Square Suite 705, North Victoria, VI 12071",West Erinborough,Utah,97714,Ecuador,2014-11-20,1984-05-08,Platinum
9acb0437-33ea-45b5-ae0b-de137f48266c,Seth,Gordon,codyrichards@example.org,001-842-969-3765x0167,"776 Dominique Plains, South Sara, NE 71902",Angelfurt,Wyoming,84371,Central African Republic,2019-05-27,1972-02-03,None
6cd44902-2f1f-4181-a8ae-ac669795795d,Ryan,Wallace,hudsongwendolyn@example.com,+1-661-565-2289x8907,"55977 Hernandez Islands, Jamestown, OH 25137",Susanside,Alaska,42062,Antarctica (the territory South of 60 deg S),2024-01-18,2002-01-27,Platinum
1ff2ca83-4a78-4fe0-af60-9bc6f0f1da53,Kerri,Rodriguez,jrivera@example.net,991.329.5651,"600 Ayala Avenue Apt. 449, New Stacie, OH 64893",Danielleton,South Dakota,31029,Norway,2014-12-20,1956-12-31,Platinum
1a07657b-1f9d-4e74-849c-d1603238a708,Jessica,Hernandez,brownwilliam@example.net,4744290695,"9318 Patrick Canyon, Port Stephanieborough, AK 18340",Kristenfurt,Tennessee,93638,Jamaica,2016-03-11,1989-07-03,Platinum
3d3d6472-5d0d-472e-b383-f5ed92ffeec1,Terrence,Sparks,virginia57@example.net,244-869-5674,"54453 Rivera Circles Suite 668, Gomezhaven, ID 87828",Williamport,Oklahoma,97679,Togo,2017-02-02,2003-04-24,Gold
f1d7db6d-8c0a-4448-a7a8-73e55a6997ad,Roy,Moore,ncollier@example.com,(648)553-2077x5870,"834 Sanchez Stream Suite 958, West Andrewport, MD 08309",Virginiaton,Rhode Island,23421,Martinique,2017-06-30,1975-09-08,Silver
0d174a20-0218-46a9-929e-8c00bb99da58,Stephen,Ramirez,ashleyterry@example.com,272.395.4503,"515 Erica Spurs Apt. 450, New Clinton, IL 45513",North Donald,New Jersey,78701,Estonia,2022-07-10,1988-08-18,Gold
394ac12b-d309-47b5-bb87-c3ebaf3e6d8e,Karen,Oliver,jacob11@example.org,959.604.2652,"625 Heather Pine Suite 738, New Jennifer, MI 46187",Matthewland,Kentucky,83328,Saudi Arabia,2019-02-12,1951-03-08,Platinum
